CUPS;Fecha;Hora;Consumo_kWh;Metodo_obtencion
ES0022000006459512WH;14/11/2016;21;0,419;R;
ES0022000006459512WH;14/11/2016;22;0,096;R;
ES0022000006459512WH;14/11/2016;23;0,214;R;
ES0022000006459512WH;14/11/2016;24;0,114;R;
ES0022000006459512WH;15/11/2016;1;0,102;R;
ES0022000006459512WH;15/11/2016;2;0,048;R;
ES0022000006459512WH;15/11/2016;3;0,023;R;
ES0022000006459512WH;15/11/2016;4;0,077;R;
ES0022000006459512WH;15/11/2016;5;1,013;R;
ES0022000006459512WH;15/11/2016;6;0,743;R;
ES0022000006459512WH;15/11/2016;7;0,167;R;
ES0022000006459512WH;15/11/2016;8;0,061;R;
ES0022000006459512WH;15/11/2016;9;0,093;R;
ES0022000006459512WH;15/11/2016;10;0,029;R;
ES0022000006459512WH;15/11/2016;11;0,076;R;
ES0022000006459512WH;15/11/2016;12;0,038;R;
ES0022000006459512WH;15/11/2016;13;0,043;R;
ES0022000006459512WH;15/11/2016;14;0,074;R;
ES0022000006459512WH;15/11/2016;15;0,031;R;
ES0022000006459512WH;15/11/2016;16;0,084;R;
ES0022000006459512WH;15/11/2016;17;0,032;R;
ES0022000006459512WH;15/11/2016;18;0,095;R;
ES0022000006459512WH;15/11/2016;19;0,077;R;
ES0022000006459512WH;15/11/2016;20;0,049;R;
ES0022000006459512WH;15/11/2016;21;0,14;R;
ES0022000006459512WH;15/11/2016;22;0,186;R;
ES0022000006459512WH;15/11/2016;23;0,164;R;
ES0022000006459512WH;15/11/2016;24;0,181;R;
ES0022000006459512WH;16/11/2016;1;0,104;R;
ES0022000006459512WH;16/11/2016;2;0,029;R;
ES0022000006459512WH;16/11/2016;3;0,058;R;
ES0022000006459512WH;16/11/2016;4;0,037;R;
ES0022000006459512WH;16/11/2016;5;1,002;R;
ES0022000006459512WH;16/11/2016;6;0,711;R;
ES0022000006459512WH;16/11/2016;7;0,15;R;
ES0022000006459512WH;16/11/2016;8;0,099;R;
ES0022000006459512WH;16/11/2016;9;0,047;R;
ES0022000006459512WH;16/11/2016;10;0,08;R;
ES0022000006459512WH;16/11/2016;11;0,03;R;
ES0022000006459512WH;16/11/2016;12;0,06;R;
ES0022000006459512WH;16/11/2016;13;0,05;R;
ES0022000006459512WH;16/11/2016;14;0,029;R;
ES0022000006459512WH;16/11/2016;15;0,084;R;
ES0022000006459512WH;16/11/2016;16;0,029;R;
ES0022000006459512WH;16/11/2016;17;0,071;R;
ES0022000006459512WH;16/11/2016;18;0,041;R;
ES0022000006459512WH;16/11/2016;19;0,049;R;
ES0022000006459512WH;16/11/2016;20;0,178;R;
ES0022000006459512WH;16/11/2016;21;0,059;R;
ES0022000006459512WH;16/11/2016;22;0,148;R;
ES0022000006459512WH;16/11/2016;23;0,092;R;
ES0022000006459512WH;16/11/2016;24;0,124;R;
ES0022000006459512WH;17/11/2016;1;0,178;R;
ES0022000006459512WH;17/11/2016;2;0,024;R;
ES0022000006459512WH;17/11/2016;3;0,044;R;
ES0022000006459512WH;17/11/2016;4;0,06;R;
ES0022000006459512WH;17/11/2016;5;1,043;R;
ES0022000006459512WH;17/11/2016;6;0,879;R;
ES0022000006459512WH;17/11/2016;7;0,18;R;
ES0022000006459512WH;17/11/2016;8;0,051;R;
ES0022000006459512WH;17/11/2016;9;0,096;R;
ES0022000006459512WH;17/11/2016;10;0,031;R;
ES0022000006459512WH;17/11/2016;11;0,058;R;
ES0022000006459512WH;17/11/2016;12;0,061;R;
ES0022000006459512WH;17/11/2016;13;0,03;R;
ES0022000006459512WH;17/11/2016;14;0,076;R;
ES0022000006459512WH;17/11/2016;15;0,044;R;
ES0022000006459512WH;17/11/2016;16;0,029;R;
ES0022000006459512WH;17/11/2016;17;0,087;R;
ES0022000006459512WH;17/11/2016;18;0,03;R;
ES0022000006459512WH;17/11/2016;19;0,155;R;
ES0022000006459512WH;17/11/2016;20;0,088;R;
ES0022000006459512WH;17/11/2016;21;0,029;R;
ES0022000006459512WH;17/11/2016;22;0,054;R;
ES0022000006459512WH;17/11/2016;23;0,098;R;
ES0022000006459512WH;17/11/2016;24;0,157;R;
ES0022000006459512WH;18/11/2016;1;0,151;R;
ES0022000006459512WH;18/11/2016;2;0,034;R;
ES0022000006459512WH;18/11/2016;3;0,025;R;
ES0022000006459512WH;18/11/2016;4;0,082;R;
ES0022000006459512WH;18/11/2016;5;1,022;R;
ES0022000006459512WH;18/11/2016;6;0,811;R;
ES0022000006459512WH;18/11/2016;7;0,183;R;
ES0022000006459512WH;18/11/2016;8;0,052;R;
ES0022000006459512WH;18/11/2016;9;0,135;R;
ES0022000006459512WH;18/11/2016;10;0,039;R;
ES0022000006459512WH;18/11/2016;11;0,029;R;
ES0022000006459512WH;18/11/2016;12;0,088;R;
ES0022000006459512WH;18/11/2016;13;0,029;R;
ES0022000006459512WH;18/11/2016;14;0,033;R;
ES0022000006459512WH;18/11/2016;15;0,084;R;
ES0022000006459512WH;18/11/2016;16;0,029;R;
ES0022000006459512WH;18/11/2016;17;0,05;R;
ES0022000006459512WH;18/11/2016;18;0,074;R;
ES0022000006459512WH;18/11/2016;19;0,04;R;
ES0022000006459512WH;18/11/2016;20;0,131;R;
ES0022000006459512WH;18/11/2016;21;0,054;R;
ES0022000006459512WH;18/11/2016;22;0,029;R;
ES0022000006459512WH;18/11/2016;23;0,128;R;
ES0022000006459512WH;18/11/2016;24;0,094;R;
ES0022000006459512WH;19/11/2016;1;0,062;R;
ES0022000006459512WH;19/11/2016;2;0,105;R;
ES0022000006459512WH;19/11/2016;3;0,036;R;
ES0022000006459512WH;19/11/2016;4;0,031;R;
ES0022000006459512WH;19/11/2016;5;1,084;R;
ES0022000006459512WH;19/11/2016;6;0,784;R;
ES0022000006459512WH;19/11/2016;7;0,046;R;
ES0022000006459512WH;19/11/2016;8;0,063;R;
ES0022000006459512WH;19/11/2016;9;0,025;R;
ES0022000006459512WH;19/11/2016;10;0,064;R;
ES0022000006459512WH;19/11/2016;11;0,058;R;
ES0022000006459512WH;19/11/2016;12;0,181;R;
ES0022000006459512WH;19/11/2016;13;0,37;R;
ES0022000006459512WH;19/11/2016;14;0,109;R;
ES0022000006459512WH;19/11/2016;15;1,06;R;
ES0022000006459512WH;19/11/2016;16;1,157;R;
ES0022000006459512WH;19/11/2016;17;0,734;R;
ES0022000006459512WH;19/11/2016;18;0,292;R;
ES0022000006459512WH;19/11/2016;19;0,154;R;
ES0022000006459512WH;19/11/2016;20;0,185;R;
ES0022000006459512WH;19/11/2016;21;0,527;R;
ES0022000006459512WH;19/11/2016;22;0,82;R;
ES0022000006459512WH;19/11/2016;23;0,411;R;
ES0022000006459512WH;19/11/2016;24;0,158;R;
ES0022000006459512WH;20/11/2016;1;0,164;R;
ES0022000006459512WH;20/11/2016;2;0,08;R;
ES0022000006459512WH;20/11/2016;3;0,067;R;
ES0022000006459512WH;20/11/2016;4;0,112;R;
ES0022000006459512WH;20/11/2016;5;1,062;R;
ES0022000006459512WH;20/11/2016;6;0,844;R;
ES0022000006459512WH;20/11/2016;7;0,09;R;
ES0022000006459512WH;20/11/2016;8;0,083;R;
ES0022000006459512WH;20/11/2016;9;0,039;R;
ES0022000006459512WH;20/11/2016;10;0,041;R;
ES0022000006459512WH;20/11/2016;11;0,316;R;
ES0022000006459512WH;20/11/2016;12;0,156;R;
ES0022000006459512WH;20/11/2016;13;0,204;R;
ES0022000006459512WH;20/11/2016;14;0,108;R;
ES0022000006459512WH;20/11/2016;15;0,552;R;
ES0022000006459512WH;20/11/2016;16;1,597;R;
ES0022000006459512WH;20/11/2016;17;0,253;R;
ES0022000006459512WH;20/11/2016;18;0,166;R;
ES0022000006459512WH;20/11/2016;19;1,238;R;
ES0022000006459512WH;20/11/2016;20;0,461;R;
ES0022000006459512WH;20/11/2016;21;0,29;R;
ES0022000006459512WH;20/11/2016;22;0,39;R;
ES0022000006459512WH;20/11/2016;23;0,654;R;
ES0022000006459512WH;20/11/2016;24;0,464;R;
ES0022000006459512WH;21/11/2016;1;0,134;R;
ES0022000006459512WH;21/11/2016;2;0,029;R;
ES0022000006459512WH;21/11/2016;3;0,025;R;
ES0022000006459512WH;21/11/2016;4;0,098;R;
ES0022000006459512WH;21/11/2016;5;0,576;R;
ES0022000006459512WH;21/11/2016;6;0,026;R;
ES0022000006459512WH;21/11/2016;7;0,029;R;
ES0022000006459512WH;21/11/2016;8;0,309;R;
ES0022000006459512WH;21/11/2016;9;0,088;R;
ES0022000006459512WH;21/11/2016;10;0,028;R;
ES0022000006459512WH;21/11/2016;11;0,042;R;
ES0022000006459512WH;21/11/2016;12;0,102;R;
ES0022000006459512WH;21/11/2016;13;0,044;R;
ES0022000006459512WH;21/11/2016;14;0,029;R;
ES0022000006459512WH;21/11/2016;15;0,065;R;
ES0022000006459512WH;21/11/2016;16;0,091;R;
ES0022000006459512WH;21/11/2016;17;0,028;R;
ES0022000006459512WH;21/11/2016;18;0,075;R;
ES0022000006459512WH;21/11/2016;19;0,204;R;
ES0022000006459512WH;21/11/2016;20;0,152;R;
ES0022000006459512WH;21/11/2016;21;0,187;R;
ES0022000006459512WH;21/11/2016;22;0,099;R;
ES0022000006459512WH;21/11/2016;23;0,173;R;
ES0022000006459512WH;21/11/2016;24;0,145;R;
ES0022000006459512WH;22/11/2016;1;0,081;R;
ES0022000006459512WH;22/11/2016;2;0,082;R;
ES0022000006459512WH;22/11/2016;3;0,077;R;
ES0022000006459512WH;22/11/2016;4;0,023;R;
ES0022000006459512WH;22/11/2016;5;1,025;R;
ES0022000006459512WH;22/11/2016;6;0,778;R;
ES0022000006459512WH;22/11/2016;7;0,074;R;
ES0022000006459512WH;22/11/2016;8;0,041;R;
ES0022000006459512WH;22/11/2016;9;0,131;R;
ES0022000006459512WH;22/11/2016;10;0,082;R;
ES0022000006459512WH;22/11/2016;11;0,029;R;
ES0022000006459512WH;22/11/2016;12;0,029;R;
ES0022000006459512WH;22/11/2016;13;0,085;R;
ES0022000006459512WH;22/11/2016;14;0,066;R;
ES0022000006459512WH;22/11/2016;15;0,029;R;
ES0022000006459512WH;22/11/2016;16;0,029;R;
ES0022000006459512WH;22/11/2016;17;0,094;R;
ES0022000006459512WH;22/11/2016;18;0,06;R;
ES0022000006459512WH;22/11/2016;19;0,265;R;
ES0022000006459512WH;22/11/2016;20;1,282;R;
ES0022000006459512WH;22/11/2016;21;0,547;R;
ES0022000006459512WH;22/11/2016;22;0,107;R;
ES0022000006459512WH;22/11/2016;23;0,073;R;
ES0022000006459512WH;22/11/2016;24;0,1;R;
ES0022000006459512WH;23/11/2016;1;0,18;R;
ES0022000006459512WH;23/11/2016;2;0,028;R;
ES0022000006459512WH;23/11/2016;3;0,023;R;
ES0022000006459512WH;23/11/2016;4;0,055;R;
ES0022000006459512WH;23/11/2016;5;0,798;R;
ES0022000006459512WH;23/11/2016;6;0,024;R;
ES0022000006459512WH;23/11/2016;7;0,135;R;
ES0022000006459512WH;23/11/2016;8;0,41;R;
ES0022000006459512WH;23/11/2016;9;0,113;R;
ES0022000006459512WH;23/11/2016;10;0,04;R;
ES0022000006459512WH;23/11/2016;11;0,029;R;
ES0022000006459512WH;23/11/2016;12;0,029;R;
ES0022000006459512WH;23/11/2016;13;0,061;R;
ES0022000006459512WH;23/11/2016;14;0,1;R;
ES0022000006459512WH;23/11/2016;15;0,034;R;
ES0022000006459512WH;23/11/2016;16;0,029;R;
ES0022000006459512WH;23/11/2016;17;0,029;R;
ES0022000006459512WH;23/11/2016;18;0,068;R;
ES0022000006459512WH;23/11/2016;19;0,168;R;
ES0022000006459512WH;23/11/2016;20;0,192;R;
ES0022000006459512WH;23/11/2016;21;0,191;R;
ES0022000006459512WH;23/11/2016;22;0,131;R;
ES0022000006459512WH;23/11/2016;23;0,219;R;
ES0022000006459512WH;23/11/2016;24;0,137;R;
ES0022000006459512WH;24/11/2016;1;0,071;R;
ES0022000006459512WH;24/11/2016;2;0,039;R;
ES0022000006459512WH;24/11/2016;3;0,024;R;
ES0022000006459512WH;24/11/2016;4;0,095;R;
ES0022000006459512WH;24/11/2016;5;0,502;R;
ES0022000006459512WH;24/11/2016;6;1,089;R;
ES0022000006459512WH;24/11/2016;7;0,799;R;
ES0022000006459512WH;24/11/2016;8;0,105;R;
ES0022000006459512WH;24/11/2016;9;0,256;R;
ES0022000006459512WH;24/11/2016;10;0,032;R;
ES0022000006459512WH;24/11/2016;11;0,033;R;
ES0022000006459512WH;24/11/2016;12;0,102;R;
ES0022000006459512WH;24/11/2016;13;0,061;R;
ES0022000006459512WH;24/11/2016;14;0,034;R;
ES0022000006459512WH;24/11/2016;15;0,035;R;
ES0022000006459512WH;24/11/2016;16;0,098;R;
ES0022000006459512WH;24/11/2016;17;0,062;R;
ES0022000006459512WH;24/11/2016;18;0,034;R;
ES0022000006459512WH;24/11/2016;19;0,21;R;
ES0022000006459512WH;24/11/2016;20;0,201;R;
ES0022000006459512WH;24/11/2016;21;0,421;R;
ES0022000006459512WH;24/11/2016;22;0,214;R;
ES0022000006459512WH;24/11/2016;23;0,19;R;
ES0022000006459512WH;24/11/2016;24;0,205;R;
ES0022000006459512WH;25/11/2016;1;0,06;R;
ES0022000006459512WH;25/11/2016;2;0,033;R;
ES0022000006459512WH;25/11/2016;3;0,072;R;
ES0022000006459512WH;25/11/2016;4;0,074;R;
ES0022000006459512WH;25/11/2016;5;0,378;R;
ES0022000006459512WH;25/11/2016;6;1,104;R;
ES0022000006459512WH;25/11/2016;7;1,16;R;
ES0022000006459512WH;25/11/2016;8;0,109;R;
ES0022000006459512WH;25/11/2016;9;0,033;R;
ES0022000006459512WH;25/11/2016;10;0,051;R;
ES0022000006459512WH;25/11/2016;11;0,103;R;
ES0022000006459512WH;25/11/2016;12;0,035;R;
ES0022000006459512WH;25/11/2016;13;0,032;R;
ES0022000006459512WH;25/11/2016;14;0,082;R;
ES0022000006459512WH;25/11/2016;15;0,066;R;
ES0022000006459512WH;25/11/2016;16;0,033;R;
ES0022000006459512WH;25/11/2016;17;0,042;R;
ES0022000006459512WH;25/11/2016;18;0,105;R;
ES0022000006459512WH;25/11/2016;19;0,126;R;
ES0022000006459512WH;25/11/2016;20;0,159;R;
ES0022000006459512WH;25/11/2016;21;0,173;R;
ES0022000006459512WH;25/11/2016;22;0,129;R;
ES0022000006459512WH;25/11/2016;23;0,055;R;
ES0022000006459512WH;25/11/2016;24;0,049;R;
ES0022000006459512WH;26/11/2016;1;0,112;R;
ES0022000006459512WH;26/11/2016;2;0,068;R;
ES0022000006459512WH;26/11/2016;3;0,047;R;
ES0022000006459512WH;26/11/2016;4;0,057;R;
ES0022000006459512WH;26/11/2016;5;0,473;R;
ES0022000006459512WH;26/11/2016;6;0,957;R;
ES0022000006459512WH;26/11/2016;7;0,042;R;
ES0022000006459512WH;26/11/2016;8;0,077;R;
ES0022000006459512WH;26/11/2016;9;0,099;R;
ES0022000006459512WH;26/11/2016;10;0,053;R;
ES0022000006459512WH;26/11/2016;11;0,049;R;
ES0022000006459512WH;26/11/2016;12;0,107;R;
ES0022000006459512WH;26/11/2016;13;0,091;R;
ES0022000006459512WH;26/11/2016;14;0,353;R;
ES0022000006459512WH;26/11/2016;15;0,459;R;
ES0022000006459512WH;26/11/2016;16;1,506;R;
ES0022000006459512WH;26/11/2016;17;0,237;R;
ES0022000006459512WH;26/11/2016;18;0,077;R;
ES0022000006459512WH;26/11/2016;19;0,138;R;
ES0022000006459512WH;26/11/2016;20;0,085;R;
ES0022000006459512WH;26/11/2016;21;0,05;R;
ES0022000006459512WH;26/11/2016;22;0,086;R;
ES0022000006459512WH;26/11/2016;23;0,091;R;
ES0022000006459512WH;26/11/2016;24;0,048;R;
ES0022000006459512WH;27/11/2016;1;0,048;R;
ES0022000006459512WH;27/11/2016;2;0,116;R;
ES0022000006459512WH;27/11/2016;3;0,064;R;
ES0022000006459512WH;27/11/2016;4;0,041;R;
ES0022000006459512WH;27/11/2016;5;0,457;R;
ES0022000006459512WH;27/11/2016;6;1,028;R;
ES0022000006459512WH;27/11/2016;7;0,041;R;
ES0022000006459512WH;27/11/2016;8;0,07;R;
ES0022000006459512WH;27/11/2016;9;0,096;R;
ES0022000006459512WH;27/11/2016;10;0,045;R;
ES0022000006459512WH;27/11/2016;11;0,06;R;
ES0022000006459512WH;27/11/2016;12;0,257;R;
ES0022000006459512WH;27/11/2016;13;0,483;R;
ES0022000006459512WH;27/11/2016;14;0,11;R;
ES0022000006459512WH;27/11/2016;15;0,092;R;
ES0022000006459512WH;27/11/2016;16;0,825;R;
ES0022000006459512WH;27/11/2016;17;0,13;R;
ES0022000006459512WH;27/11/2016;18;0,052;R;
ES0022000006459512WH;27/11/2016;19;0,186;R;
ES0022000006459512WH;27/11/2016;20;0,225;R;
ES0022000006459512WH;27/11/2016;21;0,214;R;
ES0022000006459512WH;27/11/2016;22;0,396;R;
ES0022000006459512WH;27/11/2016;23;0,146;R;
ES0022000006459512WH;27/11/2016;24;0,187;R;
ES0022000006459512WH;28/11/2016;1;0,163;R;
ES0022000006459512WH;28/11/2016;2;0,086;R;
ES0022000006459512WH;28/11/2016;3;0,044;R;
ES0022000006459512WH;28/11/2016;4;0,09;R;
ES0022000006459512WH;28/11/2016;5;0,452;R;
ES0022000006459512WH;28/11/2016;6;0,97;R;
ES0022000006459512WH;28/11/2016;7;0,412;R;
ES0022000006459512WH;28/11/2016;8;0,187;R;
ES0022000006459512WH;28/11/2016;9;0,118;R;
ES0022000006459512WH;28/11/2016;10;0,045;R;
ES0022000006459512WH;28/11/2016;11;0,045;R;
ES0022000006459512WH;28/11/2016;12;0,106;R;
ES0022000006459512WH;28/11/2016;13;0,088;R;
ES0022000006459512WH;28/11/2016;14;0,044;R;
ES0022000006459512WH;28/11/2016;15;0,044;R;
ES0022000006459512WH;28/11/2016;16;0,11;R;
ES0022000006459512WH;28/11/2016;17;0,072;R;
ES0022000006459512WH;28/11/2016;18;0,044;R;
ES0022000006459512WH;28/11/2016;19;0,068;R;
ES0022000006459512WH;28/11/2016;20;0,109;R;
ES0022000006459512WH;28/11/2016;21;0,044;R;
ES0022000006459512WH;28/11/2016;22;0,044;R;
ES0022000006459512WH;28/11/2016;23;0,115;R;
ES0022000006459512WH;28/11/2016;24;0,248;R;
ES0022000006459512WH;29/11/2016;1;0,063;R;
ES0022000006459512WH;29/11/2016;2;0,037;R;
ES0022000006459512WH;29/11/2016;3;0,094;R;
ES0022000006459512WH;29/11/2016;4;0,022;R;
ES0022000006459512WH;29/11/2016;5;0,373;R;
ES0022000006459512WH;29/11/2016;6;1,135;R;
ES0022000006459512WH;29/11/2016;7;0,788;R;
ES0022000006459512WH;29/11/2016;8;0,096;R;
ES0022000006459512WH;29/11/2016;9;0,091;R;
ES0022000006459512WH;29/11/2016;10;0,075;R;
ES0022000006459512WH;29/11/2016;11;0,028;R;
ES0022000006459512WH;29/11/2016;12;0,029;R;
ES0022000006459512WH;29/11/2016;13;0,102;R;
ES0022000006459512WH;29/11/2016;14;0,043;R;
ES0022000006459512WH;29/11/2016;15;0,029;R;
ES0022000006459512WH;29/11/2016;16;0,06;R;
ES0022000006459512WH;29/11/2016;17;0,085;R;
ES0022000006459512WH;29/11/2016;18;0,073;R;
ES0022000006459512WH;29/11/2016;19;0,116;R;
ES0022000006459512WH;29/11/2016;20;0,191;R;
ES0022000006459512WH;29/11/2016;21;0,299;R;
ES0022000006459512WH;29/11/2016;22;0,078;R;
ES0022000006459512WH;29/11/2016;23;0,114;R;
ES0022000006459512WH;29/11/2016;24;0,085;R;
ES0022000006459512WH;30/11/2016;1;0,088;R;
ES0022000006459512WH;30/11/2016;2;0,081;R;
ES0022000006459512WH;30/11/2016;3;0,058;R;
ES0022000006459512WH;30/11/2016;4;0,024;R;
ES0022000006459512WH;30/11/2016;5;0,401;R;
ES0022000006459512WH;30/11/2016;6;1,152;R;
ES0022000006459512WH;30/11/2016;7;0,736;R;
ES0022000006459512WH;30/11/2016;8;0,052;R;
ES0022000006459512WH;30/11/2016;9;0,177;R;
ES0022000006459512WH;30/11/2016;10;0,045;R;
ES0022000006459512WH;30/11/2016;11;0,029;R;
ES0022000006459512WH;30/11/2016;12;0,065;R;
ES0022000006459512WH;30/11/2016;13;0,075;R;
ES0022000006459512WH;30/11/2016;14;0,029;R;
ES0022000006459512WH;30/11/2016;15;0,03;R;
ES0022000006459512WH;30/11/2016;16;0,103;R;
ES0022000006459512WH;30/11/2016;17;0,039;R;
ES0022000006459512WH;30/11/2016;18;0,029;R;
ES0022000006459512WH;30/11/2016;19;0,302;R;
ES0022000006459512WH;30/11/2016;20;0,531;R;
ES0022000006459512WH;30/11/2016;21;0,029;R;
ES0022000006459512WH;30/11/2016;22;0,081;R;
ES0022000006459512WH;30/11/2016;23;0,163;R;
ES0022000006459512WH;30/11/2016;24;0,102;R;
ES0022000006459512WH;01/12/2016;1;0,102;R;
ES0022000006459512WH;01/12/2016;2;0,088;R;
ES0022000006459512WH;01/12/2016;3;0,031;R;
ES0022000006459512WH;01/12/2016;4;0,053;R;
ES0022000006459512WH;01/12/2016;5;0,415;R;
ES0022000006459512WH;01/12/2016;6;1,038;R;
ES0022000006459512WH;01/12/2016;7;0,268;R;
ES0022000006459512WH;01/12/2016;8;0,2;R;
ES0022000006459512WH;01/12/2016;9;0,052;R;
ES0022000006459512WH;01/12/2016;10;0,03;R;
ES0022000006459512WH;01/12/2016;11;0,1;R;
ES0022000006459512WH;01/12/2016;12;0,04;R;
ES0022000006459512WH;01/12/2016;13;0,029;R;
ES0022000006459512WH;01/12/2016;14;0,083;R;
ES0022000006459512WH;01/12/2016;15;0,059;R;
ES0022000006459512WH;01/12/2016;16;0,029;R;
ES0022000006459512WH;01/12/2016;17;0,063;R;
ES0022000006459512WH;01/12/2016;18;0,087;R;
ES0022000006459512WH;01/12/2016;19;0,065;R;
ES0022000006459512WH;01/12/2016;20;0,132;R;
ES0022000006459512WH;01/12/2016;21;0,35;R;
ES0022000006459512WH;01/12/2016;22;0,06;R;
ES0022000006459512WH;01/12/2016;23;0,053;R;
ES0022000006459512WH;01/12/2016;24;0,111;R;
ES0022000006459512WH;02/12/2016;1;0,044;R;
ES0022000006459512WH;02/12/2016;2;0,024;R;
ES0022000006459512WH;02/12/2016;3;0,079;R;
ES0022000006459512WH;02/12/2016;4;0,073;R;
ES0022000006459512WH;02/12/2016;5;0,36;R;
ES0022000006459512WH;02/12/2016;6;1,113;R;
ES0022000006459512WH;02/12/2016;7;0,178;R;
ES0022000006459512WH;02/12/2016;8;0,197;R;
ES0022000006459512WH;02/12/2016;9;0,098;R;
ES0022000006459512WH;02/12/2016;10;0,047;R;
ES0022000006459512WH;02/12/2016;11;0,029;R;
ES0022000006459512WH;02/12/2016;12;0,09;R;
ES0022000006459512WH;02/12/2016;13;0,056;R;
ES0022000006459512WH;02/12/2016;14;0,029;R;
ES0022000006459512WH;02/12/2016;15;0,071;R;
ES0022000006459512WH;02/12/2016;16;0,069;R;
ES0022000006459512WH;02/12/2016;17;0,03;R;
ES0022000006459512WH;02/12/2016;18;0,059;R;
ES0022000006459512WH;02/12/2016;19;0,433;R;
ES0022000006459512WH;02/12/2016;20;0,983;R;
ES0022000006459512WH;02/12/2016;21;0,124;R;
ES0022000006459512WH;02/12/2016;22;0,174;R;
ES0022000006459512WH;02/12/2016;23;0,54;R;
ES0022000006459512WH;02/12/2016;24;0,102;R;
ES0022000006459512WH;03/12/2016;1;0,109;R;
ES0022000006459512WH;03/12/2016;2;0,031;R;
ES0022000006459512WH;03/12/2016;3;0,033;R;
ES0022000006459512WH;03/12/2016;4;0,104;R;
ES0022000006459512WH;03/12/2016;5;0,399;R;
ES0022000006459512WH;03/12/2016;6;1,097;R;
ES0022000006459512WH;03/12/2016;7;0,265;R;
ES0022000006459512WH;03/12/2016;8;0,036;R;
ES0022000006459512WH;03/12/2016;9;0,023;R;
ES0022000006459512WH;03/12/2016;10;0,076;R;
ES0022000006459512WH;03/12/2016;11;0,062;R;
ES0022000006459512WH;03/12/2016;12;0,435;R;
ES0022000006459512WH;03/12/2016;13;0,4;R;
ES0022000006459512WH;03/12/2016;14;0,434;R;
ES0022000006459512WH;03/12/2016;15;0,186;R;
ES0022000006459512WH;03/12/2016;16;0,391;R;
ES0022000006459512WH;03/12/2016;17;0,064;R;
ES0022000006459512WH;03/12/2016;18;0,078;R;
ES0022000006459512WH;03/12/2016;19;0,061;R;
ES0022000006459512WH;03/12/2016;20;0,031;R;
ES0022000006459512WH;03/12/2016;21;0,077;R;
ES0022000006459512WH;03/12/2016;22;0,108;R;
ES0022000006459512WH;03/12/2016;23;0,131;R;
ES0022000006459512WH;03/12/2016;24;0,159;R;
ES0022000006459512WH;04/12/2016;1;0,117;R;
ES0022000006459512WH;04/12/2016;2;0,07;R;
ES0022000006459512WH;04/12/2016;3;0,077;R;
ES0022000006459512WH;04/12/2016;4;0,062;R;
ES0022000006459512WH;04/12/2016;5;0,369;R;
ES0022000006459512WH;04/12/2016;6;1,053;R;
ES0022000006459512WH;04/12/2016;7;0,143;R;
ES0022000006459512WH;04/12/2016;8;0,02;R;
ES0022000006459512WH;04/12/2016;9;0,021;R;
ES0022000006459512WH;04/12/2016;10;0,085;R;
ES0022000006459512WH;04/12/2016;11;0,217;R;
ES0022000006459512WH;04/12/2016;12;0,313;R;
ES0022000006459512WH;04/12/2016;13;0,182;R;
ES0022000006459512WH;04/12/2016;14;0,073;R;
ES0022000006459512WH;04/12/2016;15;0,47;R;
ES0022000006459512WH;04/12/2016;16;0,617;R;
ES0022000006459512WH;04/12/2016;17;0,595;R;
ES0022000006459512WH;04/12/2016;18;0,106;R;
ES0022000006459512WH;04/12/2016;19;0,141;R;
ES0022000006459512WH;04/12/2016;20;0,158;R;
ES0022000006459512WH;04/12/2016;21;0,161;R;
ES0022000006459512WH;04/12/2016;22;0,551;R;
ES0022000006459512WH;04/12/2016;23;0,752;R;
ES0022000006459512WH;04/12/2016;24;0,082;R;
ES0022000006459512WH;05/12/2016;1;0,135;R;
ES0022000006459512WH;05/12/2016;2;0,062;R;
ES0022000006459512WH;05/12/2016;3;0,025;R;
ES0022000006459512WH;05/12/2016;4;0,049;R;
ES0022000006459512WH;05/12/2016;5;0,43;R;
ES0022000006459512WH;05/12/2016;6;1,084;R;
ES0022000006459512WH;05/12/2016;7;0,219;R;
ES0022000006459512WH;05/12/2016;8;0,237;R;
ES0022000006459512WH;05/12/2016;9;0,065;R;
ES0022000006459512WH;05/12/2016;10;0,031;R;
ES0022000006459512WH;05/12/2016;11;0,047;R;
ES0022000006459512WH;05/12/2016;12;0,098;R;
ES0022000006459512WH;05/12/2016;13;0,03;R;
ES0022000006459512WH;05/12/2016;14;0,031;R;
ES0022000006459512WH;05/12/2016;15;0,076;R;
ES0022000006459512WH;05/12/2016;16;0,07;R;
ES0022000006459512WH;05/12/2016;17;0,029;R;
ES0022000006459512WH;05/12/2016;18;0,029;R;
ES0022000006459512WH;05/12/2016;19;0,095;R;
ES0022000006459512WH;05/12/2016;20;0,051;R;
ES0022000006459512WH;05/12/2016;21;0,036;R;
ES0022000006459512WH;05/12/2016;22;0,095;R;
ES0022000006459512WH;05/12/2016;23;0,186;R;
ES0022000006459512WH;05/12/2016;24;0,07;R;
ES0022000006459512WH;06/12/2016;1;0,063;R;
ES0022000006459512WH;06/12/2016;2;0,113;R;
ES0022000006459512WH;06/12/2016;3;0,089;R;
ES0022000006459512WH;06/12/2016;4;0,037;R;
ES0022000006459512WH;06/12/2016;5;0,381;R;
ES0022000006459512WH;06/12/2016;6;1,165;R;
ES0022000006459512WH;06/12/2016;7;0,276;R;
ES0022000006459512WH;06/12/2016;8;0,037;R;
ES0022000006459512WH;06/12/2016;9;0,055;R;
